movie_id,male_count,female_count,occupation_0,occupation_1,occupation_2,occupation_3,occupation_4,occupation_5,occupation_6,occupation_7,occupation_8,occupation_9,occupation_10,occupation_11,occupation_12,occupation_13,occupation_14,occupation_15,occupation_16,occupation_17,occupation_18,occupation_19,occupation_20,age_50-55,age_Under 18,age_18-24,age_35-44,age_56+,age_25-34,age_45-49,Horror,Animation,Romance,Children's,Western,Crime,Film-Noir,Comedy,Adventure,Musical,Thriller,War,Documentary,Mystery,Action,Fantasy,Sci-Fi,Drama,average score
1746,45.0,10.0,12.0,1.0,2.0,2.0,13.0,,2.0,4.0,,1.0,4.0,1.0,2.0,,,,3.0,2.0,2.0,1.0,3.0,2.0,4.0,22.0,2.0,1.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7636363636363637
1747,668.0,239.0,113.0,82.0,45.0,28.0,128.0,14.0,37.0,94.0,3.0,10.0,23.0,22.0,48.0,16.0,52.0,21.0,42.0,51.0,10.0,10.0,58.0,71.0,26.0,177.0,161.0,39.0,352.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.4895259095920617
1748,757.0,117.0,98.0,57.0,49.0,22.0,132.0,18.0,29.0,73.0,3.0,,20.0,16.0,81.0,5.0,37.0,25.0,26.0,91.0,10.0,15.0,67.0,43.0,24.0,203.0,157.0,20.0,372.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.822654462242563
1749,4.0,6.0,2.0,1.0,,1.0,1.0,,,,,,,,,,,,2.0,,,1.0,2.0,1.0,,2.0,3.0,,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4
1750,52.0,11.0,5.0,4.0,2.0,1.0,11.0,3.0,3.0,6.0,1.0,,8.0,2.0,1.0,,2.0,,3.0,5.0,1.0,1.0,4.0,7.0,5.0,18.0,11.0,1.0,16.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.1904761904761907
1752,175.0,31.0,39.0,14.0,8.0,2.0,28.0,5.0,8.0,23.0,1.0,2.0,5.0,2.0,8.0,1.0,12.0,2.0,10.0,25.0,3.0,3.0,5.0,11.0,5.0,44.0,34.0,6.0,92.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.6553398058252426
1753,161.0,37.0,26.0,12.0,10.0,3.0,50.0,6.0,4.0,14.0,,1.0,13.0,2.0,8.0,,12.0,1.0,4.0,10.0,4.0,5.0,13.0,,16.0,89.0,21.0,,69.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.202020202020202
1754,308.0,80.0,56.0,29.0,13.0,9.0,72.0,12.0,10.0,34.0,2.0,2.0,10.0,9.0,18.0,1.0,18.0,11.0,14.0,32.0,7.0,8.0,21.0,16.0,10.0,106.0,56.0,7.0,166.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.38659793814433
1755,12.0,18.0,3.0,8.0,1.0,1.0,6.0,1.0,1.0,1.0,,,,,1.0,,1.0,,1.0,,,2.0,3.0,,,9.0,6.0,,13.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.533333333333333
1756,42.0,9.0,11.0,4.0,1.0,1.0,7.0,1.0,1.0,3.0,,,1.0,,4.0,,1.0,,3.0,3.0,3.0,1.0,6.0,2.0,2.0,11.0,9.0,,22.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.549019607843137
1758,56.0,44.0,15.0,11.0,4.0,3.0,11.0,,7.0,7.0,,,,,7.0,,6.0,,7.0,10.0,1.0,2.0,9.0,10.0,1.0,19.0,20.0,4.0,41.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.65
1759,37.0,14.0,7.0,6.0,5.0,1.0,8.0,,,5.0,,,,,5.0,2.0,4.0,2.0,,1.0,,1.0,4.0,5.0,,11.0,10.0,2.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.980392156862745
1760,133.0,57.0,20.0,18.0,15.0,3.0,36.0,4.0,8.0,17.0,,,16.0,4.0,11.0,,7.0,1.0,3.0,5.0,4.0,7.0,11.0,4.0,17.0,62.0,21.0,,78.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8736842105263158
1762,196.0,31.0,41.0,14.0,7.0,5.0,25.0,9.0,6.0,15.0,1.0,1.0,8.0,4.0,14.0,,9.0,4.0,10.0,27.0,7.0,6.0,14.0,16.0,9.0,34.0,43.0,4.0,100.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.73568281938326
1764,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1767,7.0,19.0,3.0,2.0,2.0,,3.0,1.0,1.0,,,2.0,1.0,,,,,,,2.0,,1.0,8.0,3.0,1.0,4.0,5.0,1.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
1769,268.0,51.0,55.0,18.0,16.0,8.0,47.0,10.0,9.0,31.0,2.0,1.0,7.0,2.0,21.0,1.0,15.0,6.0,15.0,29.0,4.0,8.0,14.0,10.0,8.0,70.0,51.0,5.0,161.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.1379310344827585
1770,15.0,4.0,1.0,2.0,,2.0,2.0,,,3.0,,,1.0,,1.0,,3.0,,1.0,1.0,,,2.0,,1.0,1.0,6.0,2.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.473684210526316
1771,41.0,6.0,8.0,3.0,1.0,,4.0,3.0,,7.0,,,1.0,1.0,5.0,,2.0,1.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,8.0,9.0,2.0,21.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6382978723404253
1772,183.0,47.0,35.0,15.0,9.0,7.0,28.0,3.0,16.0,25.0,,3.0,11.0,7.0,9.0,3.0,9.0,4.0,12.0,14.0,6.0,4.0,10.0,18.0,13.0,45.0,42.0,8.0,80.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.4304347826086956
1773,2.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,2.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.5
1777,613.0,296.0,110.0,83.0,43.0,34.0,153.0,17.0,39.0,73.0,3.0,23.0,37.0,13.0,48.0,5.0,55.0,12.0,40.0,59.0,9.0,10.0,43.0,44.0,44.0,225.0,115.0,15.0,409.0,57.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4895489548954894
1779,449.0,92.0,69.0,41.0,18.0,10.0,74.0,15.0,15.0,50.0,3.0,2.0,16.0,6.0,43.0,6.0,27.0,11.0,31.0,55.0,9.0,9.0,31.0,35.0,16.0,127.0,92.0,18.0,212.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.6635859519408505
1780,7.0,1.0,1.0,,4.0,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,2.0,4.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.125
1782,3.0,5.0,1.0,1.0,,,1.0,,,2.0,,1.0,,,,,,,1.0,,,,1.0,1.0,,,2.0,,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
1783,171.0,49.0,32.0,19.0,11.0,7.0,23.0,6.0,5.0,23.0,,2.0,1.0,4.0,13.0,3.0,13.0,5.0,15.0,13.0,2.0,4.0,19.0,21.0,2.0,36.0,43.0,14.0,83.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.9272727272727272
1784,972.0,452.0,171.0,127.0,64.0,41.0,214.0,26.0,60.0,141.0,4.0,28.0,42.0,28.0,83.0,21.0,79.0,32.0,53.0,104.0,13.0,19.0,74.0,103.0,42.0,313.0,238.0,61.0,561.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.9501404494382024
1785,163.0,17.0,28.0,11.0,10.0,8.0,23.0,6.0,5.0,22.0,1.0,,,1.0,7.0,,14.0,2.0,13.0,12.0,2.0,1.0,14.0,12.0,1.0,21.0,31.0,5.0,94.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.388888888888889
1787,2.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.5
1788,66.0,25.0,9.0,21.0,6.0,1.0,12.0,1.0,1.0,10.0,,,,,9.0,2.0,5.0,1.0,2.0,5.0,,1.0,5.0,8.0,,11.0,20.0,3.0,42.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.956043956043956
1791,44.0,9.0,7.0,7.0,4.0,1.0,3.0,2.0,,9.0,,1.0,,2.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,5.0,5.0,,6.0,12.0,3.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.9622641509433962
1792,382.0,66.0,67.0,21.0,15.0,13.0,62.0,10.0,15.0,65.0,,3.0,19.0,7.0,24.0,5.0,24.0,7.0,26.0,38.0,6.0,8.0,13.0,23.0,22.0,93.0,80.0,14.0,187.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.171875
1793,11.0,2.0,1.0,1.0,,2.0,4.0,,,,1.0,1.0,1.0,,,,,,,2.0,,,,1.0,1.0,4.0,4.0,,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3846153846153846
1794,108.0,43.0,23.0,15.0,8.0,8.0,22.0,,3.0,13.0,,3.0,2.0,3.0,4.0,,6.0,6.0,7.0,6.0,,2.0,20.0,9.0,3.0,17.0,29.0,4.0,74.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.4304635761589406
1795,2.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5
1796,3.0,2.0,,,,1.0,,,1.0,1.0,,,,,1.0,,,,,,,1.0,,,,1.0,2.0,,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.4
1797,128.0,39.0,21.0,17.0,7.0,5.0,26.0,1.0,6.0,25.0,,1.0,5.0,3.0,12.0,2.0,7.0,6.0,6.0,6.0,1.0,1.0,9.0,6.0,6.0,22.0,36.0,5.0,80.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.005988023952096
1798,31.0,11.0,9.0,2.0,1.0,1.0,7.0,,3.0,2.0,,1.0,2.0,,1.0,,1.0,,3.0,5.0,,1.0,3.0,2.0,2.0,7.0,8.0,1.0,19.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5714285714285716
1799,173.0,40.0,34.0,14.0,11.0,9.0,45.0,5.0,3.0,22.0,,2.0,3.0,6.0,10.0,2.0,7.0,5.0,6.0,10.0,7.0,4.0,8.0,5.0,3.0,78.0,24.0,5.0,91.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.4131455399061035
1801,265.0,126.0,52.0,32.0,14.0,16.0,55.0,9.0,19.0,37.0,1.0,6.0,10.0,6.0,25.0,4.0,19.0,8.0,19.0,30.0,6.0,5.0,18.0,21.0,11.0,83.0,63.0,15.0,161.0,37.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0434782608695654
1804,86.0,33.0,22.0,6.0,4.0,7.0,21.0,1.0,7.0,14.0,,1.0,2.0,2.0,4.0,,3.0,,9.0,6.0,3.0,2.0,5.0,8.0,4.0,33.0,20.0,5.0,43.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.033613445378151
1805,501.0,125.0,91.0,41.0,34.0,19.0,109.0,12.0,24.0,71.0,2.0,3.0,14.0,11.0,28.0,3.0,40.0,9.0,16.0,47.0,9.0,11.0,32.0,22.0,17.0,167.0,95.0,10.0,277.0,38.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.4456869009584663
1806,109.0,59.0,32.0,12.0,7.0,2.0,20.0,5.0,3.0,13.0,1.0,6.0,15.0,2.0,3.0,3.0,5.0,2.0,7.0,16.0,3.0,2.0,9.0,8.0,17.0,26.0,42.0,6.0,53.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.892857142857143
1807,7.0,10.0,,3.0,1.0,1.0,,,3.0,1.0,,1.0,,,1.0,,3.0,,,1.0,1.0,,1.0,,,3.0,6.0,,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.411764705882353
1809,30.0,6.0,8.0,3.0,2.0,,6.0,,2.0,2.0,,,,,,,2.0,3.0,2.0,2.0,,,4.0,,1.0,7.0,6.0,,21.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8055555555555554
1810,248.0,105.0,41.0,44.0,17.0,7.0,50.0,6.0,18.0,40.0,,1.0,3.0,7.0,18.0,8.0,21.0,8.0,21.0,14.0,4.0,3.0,22.0,29.0,4.0,60.0,58.0,19.0,149.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.558073654390935
1811,5.0,8.0,4.0,2.0,1.0,,3.0,,,1.0,,,1.0,,,,,,,,,1.0,,,1.0,3.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.6923076923076925
1812,27.0,17.0,9.0,,,1.0,3.0,,3.0,7.0,,1.0,5.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,9.0,2.0,5.0,7.0,5.0,1.0,17.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.477272727272727
1814,13.0,12.0,3.0,7.0,1.0,2.0,4.0,,1.0,,,2.0,,1.0,1.0,,,1.0,,1.0,,,1.0,2.0,,4.0,5.0,1.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.36
1815,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
1816,69.0,32.0,20.0,12.0,6.0,4.0,16.0,1.0,3.0,10.0,,1.0,3.0,,4.0,,3.0,1.0,4.0,2.0,1.0,3.0,7.0,3.0,3.0,21.0,13.0,6.0,51.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.9603960396039604
1817,7.0,5.0,1.0,,,2.0,4.0,,1.0,1.0,,,,,,,,,,1.0,,,2.0,,,4.0,1.0,,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
1820,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
1821,100.0,111.0,25.0,17.0,11.0,10.0,42.0,2.0,6.0,20.0,1.0,7.0,3.0,3.0,12.0,,16.0,5.0,6.0,7.0,1.0,2.0,15.0,10.0,3.0,64.0,26.0,2.0,93.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1943127962085307
1822,16.0,5.0,4.0,1.0,1.0,2.0,4.0,,1.0,2.0,,1.0,2.0,,,,1.0,,,1.0,,,1.0,,2.0,6.0,4.0,,7.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0476190476190474
1824,77.0,27.0,19.0,6.0,5.0,5.0,18.0,1.0,3.0,8.0,,,3.0,3.0,3.0,,8.0,,4.0,8.0,4.0,1.0,5.0,7.0,4.0,26.0,12.0,1.0,48.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3653846153846154
1825,29.0,4.0,5.0,1.0,1.0,2.0,9.0,2.0,2.0,3.0,,,,,,,1.0,,1.0,1.0,1.0,3.0,1.0,,,13.0,5.0,1.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.6666666666666665
1826,31.0,9.0,4.0,5.0,2.0,,5.0,,2.0,5.0,,2.0,,,2.0,,1.0,1.0,5.0,1.0,,1.0,4.0,2.0,1.0,6.0,14.0,,16.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55
1827,79.0,23.0,12.0,13.0,6.0,5.0,20.0,1.0,3.0,6.0,,1.0,2.0,3.0,5.0,,3.0,3.0,5.0,3.0,,3.0,8.0,3.0,2.0,23.0,16.0,1.0,51.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
1829,23.0,14.0,3.0,9.0,3.0,2.0,6.0,,2.0,2.0,,,,,3.0,,,,1.0,2.0,1.0,1.0,2.0,4.0,,5.0,10.0,2.0,12.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
1830,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1831,557.0,110.0,94.0,44.0,33.0,17.0,87.0,14.0,22.0,60.0,3.0,6.0,36.0,8.0,49.0,4.0,34.0,14.0,33.0,60.0,13.0,11.0,25.0,38.0,37.0,128.0,138.0,9.0,271.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.5847076461769114
1832,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0
1833,215.0,49.0,48.0,14.0,9.0,4.0,32.0,5.0,8.0,32.0,2.0,3.0,16.0,2.0,15.0,1.0,16.0,5.0,10.0,25.0,4.0,4.0,9.0,13.0,14.0,49.0,53.0,9.0,99.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.003787878787879
1834,363.0,130.0,65.0,52.0,33.0,14.0,59.0,9.0,23.0,45.0,,2.0,9.0,11.0,34.0,6.0,28.0,15.0,25.0,23.0,,5.0,35.0,42.0,11.0,77.0,88.0,22.0,221.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.9391480730223125
1835,220.0,146.0,43.0,31.0,22.0,10.0,57.0,11.0,22.0,39.0,,10.0,5.0,4.0,18.0,3.0,22.0,5.0,18.0,24.0,,7.0,15.0,27.0,8.0,83.0,61.0,12.0,147.0,28.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.289617486338798
1836,93.0,42.0,26.0,15.0,9.0,4.0,21.0,3.0,4.0,10.0,,1.0,2.0,2.0,8.0,,9.0,2.0,2.0,6.0,1.0,3.0,7.0,4.0,1.0,30.0,20.0,3.0,68.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.311111111111111
1837,53.0,11.0,11.0,6.0,,2.0,11.0,,2.0,5.0,,1.0,4.0,2.0,2.0,3.0,1.0,,1.0,4.0,2.0,3.0,4.0,6.0,4.0,14.0,6.0,5.0,24.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6875
1839,50.0,19.0,11.0,6.0,3.0,1.0,11.0,3.0,5.0,9.0,,1.0,,1.0,2.0,1.0,3.0,,1.0,6.0,2.0,,3.0,3.0,,14.0,12.0,,33.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.260869565217391
1840,126.0,34.0,25.0,19.0,9.0,4.0,23.0,5.0,5.0,16.0,,1.0,5.0,5.0,7.0,4.0,8.0,1.0,4.0,10.0,,3.0,6.0,10.0,6.0,37.0,25.0,7.0,68.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.38125
1841,71.0,24.0,14.0,10.0,2.0,4.0,8.0,1.0,5.0,13.0,,2.0,1.0,3.0,1.0,1.0,8.0,2.0,3.0,5.0,1.0,2.0,9.0,2.0,1.0,12.0,17.0,6.0,46.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.9473684210526314
1842,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
1843,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1844,24.0,5.0,5.0,5.0,,2.0,3.0,,,1.0,,,,,5.0,,1.0,,3.0,,,,4.0,3.0,,4.0,7.0,,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8620689655172415
1845,242.0,59.0,46.0,22.0,18.0,9.0,38.0,8.0,8.0,23.0,1.0,,7.0,4.0,22.0,5.0,16.0,11.0,17.0,14.0,1.0,7.0,24.0,18.0,8.0,60.0,46.0,8.0,144.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.750830564784053
1846,13.0,7.0,3.0,3.0,2.0,1.0,2.0,,,,,,,,,,2.0,1.0,3.0,,,1.0,2.0,1.0,,3.0,4.0,,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.25
1848,118.0,59.0,27.0,12.0,6.0,2.0,13.0,6.0,6.0,26.0,1.0,4.0,17.0,3.0,7.0,1.0,5.0,1.0,8.0,7.0,7.0,3.0,15.0,12.0,15.0,26.0,47.0,5.0,49.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0451977401129944
